order_id,source,date_purchased,shipping_type,payment_method,promo_value,restaurant_total,customer,shops_id,state,postal_code
69928383,partner_button,2019-12-11T13:33:24.000Z,Pickup,credit,0,25.01,21976837448,45915,NJ,8831
69928857,iosapp,2019-12-11T13:37:37.000Z,Pickup,credit,0,40.61,6477042926,47100,PA,19446
69931317,partner_website,2019-12-11T13:56:25.000Z,Delivery,cash,0,32.9,24553666535,13932,CA,91605
69931542,slicelife,2019-12-11T13:57:47.000Z,Delivery,credit,0,36.36,15497013752,61197,PA,18045
69931818,iosapp,2019-12-11T13:59:34.000Z,Delivery,credit,0,54.34,15555649529,46092,NY,12953
69933111,iosapp,2019-12-11T14:07:53.000Z,Delivery,credit,0,48.52,6106640849,18411,CT,6484
69933333,iosapp,2019-12-11T14:09:02.000Z,Delivery,credit,0,40.83,10436586746,48498,NY,10307
69935847,iosapp,2019-12-11T14:22:59.000Z,Delivery,credit,0,12.94,10426230653,321,NY,10305
69938931,iosapp,2019-12-11T14:39:46.000Z,Delivery,credit,0,20.19,14544149624,40692,PA,19405
69939006,iosapp,2019-12-11T14:40:08.000Z,Delivery,credit,0,20.19,14544149624,40692,PA,19405
69940320,partner_website,2019-12-11T14:46:34.000Z,Pickup,cash,0,16.53,18281237705,38883,NJ,8061
69943077,iosapp,2019-12-11T14:59:51.000Z,Pickup,credit,0,16.23,6432922097,93759,TX,75034
69946833,iosapp,2019-12-11T15:18:18.000Z,Pickup,cash,0,27.18,21507200561,24255,NY,14221
69948900,partner_website,2019-12-11T15:28:11.000Z,Delivery,credit,0,30.35,6458618420,22683,PA,19141
69950523,iosapp,2019-12-11T15:35:48.000Z,Delivery,credit,0,28.27,15500875598,9666,NY,10168
69950730,iosapp,2019-12-11T15:36:46.000Z,Pickup,credit,0,17.66,23228379026,51597,MA,1844
69954135,partner_website,2019-12-11T15:54:33.000Z,Delivery,credit,0,41.34,23459234531,3168,MA,2169
69954159,partner_website,2019-12-11T15:54:40.000Z,Delivery,credit,0,32.21,22905855980,44859,WI,54880
69956070,iosapp,2019-12-11T16:05:23.000Z,Delivery,credit,0,23.54,19387373354,13524,NY,10065
69959139,iosapp,2019-12-11T16:22:14.000Z,Delivery,credit,0,32.21,24459599618,91284,IL,61111
69959142,iosapp,2019-12-11T16:22:15.000Z,Pickup,credit,0,21.56,12138796025,42024,GA,30324
69959847,partner_website,2019-12-11T16:26:12.000Z,Delivery,cash,0,33.28,22718715458,13134,VA,23518
69960096,iosapp,2019-12-11T16:27:56.000Z,Delivery,credit,0,85.66,18317774369,14046,PA,19076
69960975,partner_website,2019-12-11T16:33:18.000Z,Delivery,credit,0,20.54,22045357952,29691,MI,48111
69961803,iosapp,2019-12-11T16:39:28.000Z,Delivery,credit,0,75.33,27281211260,13032,CA,90804
69962478,partner_website,2019-12-11T16:43:31.000Z,Pickup,credit,0,21.19,22721334854,88302,VA,23803
69962571,iosapp,2019-12-11T16:43:59.000Z,Delivery,credit,0,26.5,27434080691,11031,TX,75068
69962955,iosapp,2019-12-11T16:46:35.000Z,Delivery,credit,0,52.62,13308737693,456,CA,94043
69963324,iosapp,2019-12-11T16:49:15.000Z,Pickup,credit,0,10.49,21105295499,2661,VA,22303
69965175,iosapp,2019-12-11T17:02:37.000Z,Delivery,credit,0,47.73,25966468523,7713,TN,37917
69966345,iosapp,2019-12-11T17:11:47.000Z,Delivery,credit,0,18.22,29357700203,2661,VA,22303
69966930,iosapp,2019-12-11T17:16:20.000Z,Delivery,credit,0,23.69,18072968864,47001,NY,10022
69968502,iosapp,2019-12-11T17:29:41.000Z,Delivery,cash,0,26.41,14544296813,12471,PA,19130
69969246,partner_website,2019-12-11T17:36:51.000Z,Pickup,cash,0,21.6,14088021962,142905,TX,75166
69969330,slicelife,2019-12-11T17:37:32.000Z,Delivery,cash,0,26.67,10417178591,46791,NY,11220
69969600,iosapp,2019-12-11T17:39:59.000Z,Delivery,credit,0,36.29,25867213619,141336,NJ,7050
69970539,partner_website,2019-12-11T17:50:21.000Z,Delivery,credit,0,72.29,9315898730,27066,CA,91411
69971808,partner_website,2019-12-11T18:06:10.000Z,Delivery,credit,0,18.48,8030100785,48387,NY,10458
69973731,slicelife,2019-12-11T18:35:47.000Z,Delivery,credit,0,19.76,6471559967,15624,NY,10543
69973866,iosapp,2019-12-11T18:39:14.000Z,Delivery,credit,0,38.18,27263192357,36030,NJ,8753
69976008,partner_website,2019-12-11T19:28:32.000Z,Pickup,credit,0,14.02,24156485249,6720,CA,93036
69976830,slicelife,2019-12-11T20:01:26.000Z,Delivery,credit,0,26.93,19386007559,774,CA,90018
69977463,partner_website,2019-12-11T20:35:48.000Z,Delivery,credit,0,22.24,27770989742,9381,CA,94704
69977739,iosapp,2019-12-11T20:55:53.000Z,Pickup,credit,0,19.64,27492385796,49764,CA,94608
69978465,partner_website,2019-12-11T22:18:11.000Z,Delivery,credit,0,21.88,6494090411,10278,OH,43201
69978699,partner_website,2019-12-11T22:50:30.000Z,Delivery,cash,0,21.28,14420598818,15792,AZ,85251
69980628,slicelife,2019-12-12T07:37:47.000Z,Delivery,credit,0,133.72,23451990617,3903,MA,2124
69980673,iosapp,2019-12-12T07:39:17.000Z,Delivery,cash,0,15.37,14532797612,46695,PA,18103
69981756,partner_website,2019-12-12T08:07:45.000Z,Delivery,credit,0,21.66,21524279795,138789,PA,19144
69981825,partner_website,2019-12-12T08:08:56.000Z,Pickup,credit,0,30.23,24104051105,33675,SC,29150
69982818,iosapp,2019-12-12T08:23:52.000Z,Pickup,credit,0,24.17,8036792705,35124,PA,18942
69983100,partner_website,2019-12-12T08:28:11.000Z,Pickup,credit,0,55.96,27531326396,225,NY,10304
69984228,iosapp,2019-12-12T08:43:19.000Z,Delivery,credit,0,13.41,21967850021,27171,PA,19067
69984486,partner_website,2019-12-12T08:46:56.000Z,Pickup,cash,0,70.45,24477047786,90123,IL,60002
69984954,partner_website,2019-12-12T08:52:34.000Z,Delivery,credit,0,20.73,13298553665,59046,MD,20794
69985359,iosapp,2019-12-12T08:56:55.000Z,Delivery,credit,0,20.5,10431888827,42813,NY,11758
69985566,partner_website,2019-12-12T08:59:20.000Z,Delivery,cash,0,21.47,9608022875,68322,MN,55355
69986610,partner_website,2019-12-12T09:10:19.000Z,Delivery,credit,0,18.86,24850845962,39399,NC,28901
69987384,iosapp,2019-12-12T09:18:36.000Z,Pickup,credit,0,15.18,25695203213,48108,NJ,8098
69989499,partner_website,2019-12-12T09:43:52.000Z,Delivery,credit,0,29.24,21738672029,8943,PA,15219
69989526,iosapp,2019-12-12T09:44:09.000Z,Pickup,credit,0,10.78,18321119261,44556,NY,10019
69989790,partner_website,2019-12-12T09:47:26.000Z,Delivery,cash,0,22.49,14531702888,49650,PA,19014
69991710,iosapp,2019-12-12T10:14:04.000Z,Delivery,cash,0,24.64,15133610018,41097,LA,70118
69992685,iosapp,2019-12-12T10:28:54.000Z,Delivery,credit,0,37.25,12321232739,49575,VA,22312
69993441,partner_website,2019-12-12T10:41:49.000Z,Pickup,credit,0,22.02,24427278503,88179,PA,15945
69994620,partner_website,2019-12-12T11:03:25.000Z,Delivery,cash,0,27.63,8136350819,28434,NJ,8854
69995313,partner_website,2019-12-12T11:16:59.000Z,Pickup,credit,0,16.55,14099543021,30042,TX,75142
69995493,iosapp,2019-12-12T11:20:04.000Z,Delivery,credit,0,4.8,27539136842,201,NY,10314
69996021,iosapp,2019-12-12T11:31:36.000Z,Pickup,credit,0,30.71,25371074162,68484,NY,12540
69996654,partner_website,2019-12-12T11:43:47.000Z,Pickup,credit,0,8.35,27494248595,39219,CA,95661
69999174,iosapp,2019-12-12T12:28:43.000Z,Delivery,credit,0,42.7,10109751968,29508,NC,27519
69999270,partner_website,2019-12-12T12:30:12.000Z,Pickup,credit,0,13.84,15534462242,87900,MI,49283
69999507,androidapp,2019-12-12T12:33:16.000Z,Delivery,credit,0,35.9,27133481303,20823,FL,32792
70001313,iosapp,2019-12-12T12:56:59.000Z,Delivery,credit,0,17.97,8024993150,25527,PA,19138
70002051,partner_website,2019-12-12T13:04:45.000Z,Pickup,cash,0,13.56,23683683833,49668,CO,80516
70002804,partner_website,2019-12-12T13:12:55.000Z,Pickup,cash,0,16.59,27133399874,30063,MA,1119
70003521,partner_website,2019-12-12T13:19:05.000Z,Delivery,credit,0,41.47,12761015834,13134,VA,23518
70003566,iosapp,2019-12-12T13:19:24.000Z,Pickup,credit,0,30.72,18946840751,3291,NY,11738
70003581,partner_website,2019-12-12T13:19:33.000Z,Delivery,credit,0,41.47,12761015834,13134,VA,23518
70004118,iosapp,2019-12-12T13:24:11.000Z,Delivery,credit,0,24.99,21974789627,33684,NJ,7728
70004529,iosapp,2019-12-12T13:27:23.000Z,Pickup,cash,0,16.39,25429551233,73104,IL,60515
70007049,iosapp,2019-12-12T13:47:21.000Z,Delivery,credit,0,20.19,29217983708,1698,NJ,7003
70007784,iosapp,2019-12-12T13:52:15.000Z,Pickup,credit,0,19.75,21983358275,26994,NJ,7702
70007802,iosapp,2019-12-12T13:52:23.000Z,Delivery,credit,4,20.71,13319600075,18543,MD,21230
70008300,iosapp,2019-12-12T13:55:14.000Z,Delivery,credit,0,37.88,18316620899,49515,PA,18064
70008609,partner_website,2019-12-12T13:57:00.000Z,Delivery,cash,0,20.69,27888069398,41826,NY,11375
70011366,iosapp,2019-12-12T14:11:24.000Z,Delivery,credit,0,27.81,15557162096,140271,NY,12944
70012143,iosapp,2019-12-12T14:15:20.000Z,Delivery,credit,0,28.25,25364990180,33060,NY,12533
70013058,partner_website,2019-12-12T14:19:44.000Z,Delivery,credit,0,28.89,27533916734,21438,NY,12550
70013559,iosapp,2019-12-12T14:22:13.000Z,Delivery,credit,0,33.86,18292582934,36333,NJ,7419
70013700,iosapp,2019-12-12T14:23:01.000Z,Delivery,credit,0,33.86,18292582934,36333,NJ,7419
70016430,partner_website,2019-12-12T14:35:48.000Z,Pickup,cash,0,34.94,25818165200,40626,CT,6098
70016541,androidapp,2019-12-12T14:36:12.000Z,Delivery,credit,0,34.65,22720873169,62751,PA,19382
70016658,iosapp,2019-12-12T14:36:42.000Z,Delivery,credit,0,46.2,14544149624,40692,PA,19405
70016661,iosapp,2019-12-12T14:36:43.000Z,Pickup,credit,0,32.02,12254970731,25245,CA,94066
70018050,iosapp,2019-12-12T14:42:30.000Z,Delivery,credit,0,24.74,21114591056,141627,VA,20147
70019190,partner_website,2019-12-12T14:47:21.000Z,Pickup,credit,0,23.19,18525874112,26076,MA,2379
70019379,partner_website,2019-12-12T14:48:03.000Z,Pickup,cash,0,20.6,9914070617,48777,OH,44446
70020120,iosapp,2019-12-12T14:51:31.000Z,Delivery,credit,0,31.57,25687121819,38883,NJ,8061
70021365,androidapp,2019-12-12T14:57:06.000Z,Delivery,credit,0,28.2,25375148912,39777,NY,12508
70021362,iosapp,2019-12-12T14:57:06.000Z,Pickup,credit,0,21.72,6102537059,19254,CT,6468
70023954,partner_website,2019-12-12T15:07:50.000Z,Pickup,cash,0,19.69,27251334470,3660,NJ,8872
70025604,partner_website,2019-12-12T15:15:10.000Z,Pickup,cash,0,25.86,18072017762,32142,AZ,85296
70027359,partner_website,2019-12-12T15:22:44.000Z,Pickup,credit,0,15.94,25731048803,26259,MA,2108
70027554,androidapp,2019-12-12T15:23:34.000Z,Delivery,credit,0,24.62,18459011585,7194,TN,37204
70027599,iosapp,2019-12-12T15:23:45.000Z,Delivery,credit,1,11.56,6440207774,47805,TX,75114
70027602,androidapp,2019-12-12T15:23:46.000Z,Delivery,credit,0,24.62,18459011585,7194,TN,37204
70027713,androidapp,2019-12-12T15:24:09.000Z,Delivery,credit,0,24.62,18459011585,7194,TN,37204
70027791,iosapp,2019-12-12T15:24:25.000Z,Delivery,credit,0,30.8,21972633299,18177,NJ,8731
70028364,slicelife,2019-12-12T15:26:40.000Z,Pickup,cash,0,15.94,25731048803,26259,MA,2108
70028571,iosapp,2019-12-12T15:27:30.000Z,Delivery,credit,0,36.71,25428301259,35565,IL,60014
70028586,partner_website,2019-12-12T15:27:32.000Z,Pickup,credit,0,19.87,27434834867,18888,NY,10567
70030080,iosapp,2019-12-12T15:34:09.000Z,Delivery,credit,0,34.13,12226142672,8652,MD,20877
70030335,slicelife,2019-12-12T15:35:15.000Z,Pickup,cash,0,39.19,27266616236,140178,NJ,7840
70031289,iosapp,2019-12-12T15:39:20.000Z,Delivery,cash,0,19.26,13316932730,36213,MD,21205
70032045,iosapp,2019-12-12T15:42:44.000Z,Pickup,credit,0,18.55,15500411978,50037,NY,11366
70035144,partner_website,2019-12-12T15:55:43.000Z,Delivery,credit,0,29.43,18316554566,41751,NJ,8648
70036179,partner_website,2019-12-12T16:00:09.000Z,Delivery,credit,0,24.31,27248859188,31347,NJ,7960
70038189,slicelife,2019-12-12T16:09:43.000Z,Delivery,credit,0,22.19,27253412663,35193,NY,10583
70038330,iosapp,2019-12-12T16:10:18.000Z,Pickup,credit,2,15.61,21416297120,92040,TX,77018
70039074,partner_website,2019-12-12T16:13:41.000Z,Delivery,credit,0,20.36,27278275994,25932,CA,92335
70039431,iosapp,2019-12-12T16:15:34.000Z,Delivery,credit,0,25.99,10177099616,16578,MA,2346
70040172,partner_website,2019-12-12T16:19:21.000Z,Pickup,cash,0,15.74,13027499573,38901,VA,22902
70040226,partner_website,2019-12-12T16:19:37.000Z,Delivery,credit,0,35.46,21979349267,35718,NJ,8721
70040691,partner_website,2019-12-12T16:21:46.000Z,Delivery,cash,0,25.81,18115648886,25599,NY,14048
70042056,partner_website,2019-12-12T16:28:29.000Z,Delivery,credit,0,42.68,6193551221,3249,WA,98003
70042863,iosapp,2019-12-12T16:32:59.000Z,Delivery,credit,0,30.29,10425913856,48912,NY,10003
70043382,partner_website,2019-12-12T16:35:43.000Z,Delivery,cash,0,34.86,18552311756,75198,MO,63090
70043670,slicelife,2019-12-12T16:37:03.000Z,Delivery,credit,0,30.35,28701616118,42501,TX,78572
70044150,partner_website,2019-12-12T16:39:41.000Z,Pickup,credit,0,24.51,21527251472,33984,PA,17241
70044900,iosapp,2019-12-12T16:43:36.000Z,Delivery,credit,0,36.4,25447329164,3660,NJ,8872
70044921,iosapp,2019-12-12T16:43:42.000Z,Delivery,cash,0,34.61,13305774743,36213,MD,21205
70045194,iosapp,2019-12-12T16:45:11.000Z,Pickup,credit,5,12.1,29177156975,50022,TX,75028
70045332,androidapp,2019-12-12T16:45:59.000Z,Delivery,cash,0,72.88,18941312138,40908,NY,11772
70046712,partner_website,2019-12-12T16:54:56.000Z,Pickup,credit,0,68.17,21072003170,3999,NV,89142
70047372,iosapp,2019-12-12T16:58:52.000Z,Delivery,cash,0,26.13,19402682336,2982,NY,10472
70047414,androidapp,2019-12-12T16:59:10.000Z,Delivery,credit,0,29.07,15326141291,6048,CA,94110
70048164,iosapp,2019-12-12T17:04:20.000Z,Delivery,credit,0,31.76,21258192677,45513,TX,76012
70049556,partner_website,2019-12-12T17:12:29.000Z,Delivery,credit,0,26.66,22734490625,13134,VA,23518
70049862,iosapp,2019-12-12T17:14:21.000Z,Pickup,credit,0,15.24,27520791818,27243,NY,10303
70050585,iosapp,2019-12-12T17:18:53.000Z,Delivery,credit,0,15.96,15258913874,55602,NJ,8901
70050762,iosapp,2019-12-12T17:20:06.000Z,Delivery,credit,0,32.15,8035529285,140466,PA,18964
70052007,iosapp,2019-12-12T17:29:31.000Z,Delivery,credit,2,17.39,10421974865,47400,NY,11412
70052043,iosapp,2019-12-12T17:29:47.000Z,Delivery,credit,1,17.94,10423392737,56088,NY,10314
70052112,iosapp,2019-12-12T17:30:24.000Z,Delivery,credit,5,35.2,24159146708,133455,CA,93063
70053066,partner_website,2019-12-12T17:37:19.000Z,Delivery,credit,0,22.86,9104493587,11823,CO,80113
70058109,partner_website,2019-12-12T18:32:34.000Z,Delivery,credit,0,13.93,27522176423,61536,NJ,7002
70059696,iosapp,2019-12-12T19:01:00.000Z,Delivery,cash,0,18,23598328181,7713,TN,37917
70060737,slicelife,2019-12-12T19:27:54.000Z,Delivery,cash,0,17.84,17607297713,35970,MI,48067
70062576,iosapp,2019-12-12T20:40:39.000Z,Delivery,cash,0,14.68,12410860784,9543,MA,2134
70063278,iosapp,2019-12-12T21:32:25.000Z,Delivery,credit,0,23.09,8453798426,20121,NY,10016
70063695,slicelife,2019-12-12T22:20:41.000Z,Delivery,cash,0,18.62,27959425811,28317,TN,37040
70064112,slicelife,2019-12-12T23:58:59.000Z,Delivery,credit,0,34.71,6189836801,2367,WA,98101
70065819,partner_website,2019-12-13T07:36:04.000Z,Delivery,credit,0,17.11,25806915089,6240,CT,6062
70068789,partner_website,2019-12-13T08:26:55.000Z,Pickup,credit,0,11.72,29347471235,31167,MA,1331
70069344,slicelife,2019-12-13T08:32:13.000Z,Delivery,credit,0,42.59,18525047678,27186,MA,2021
70070232,slicelife,2019-12-13T08:42:28.000Z,Delivery,credit,0,85.42,19392145376,20289,NY,10016
70070457,iosapp,2019-12-13T08:44:35.000Z,Delivery,credit,2,24.01,15489107204,31332,NY,11747
70072116,iosapp,2019-12-13T09:01:11.000Z,Delivery,credit,0,77.2,9476063003,36606,VA,23462
70072560,partner_website,2019-12-13T09:05:37.000Z,Delivery,credit,0,30.23,18309668915,19389,PA,19341
70073388,iosapp,2019-12-13T09:13:29.000Z,Pickup,cash,0,14.43,21098949818,34659,NJ,8052
70073787,partner_website,2019-12-13T09:16:39.000Z,Pickup,credit,0,10.79,27434178956,19863,NY,10598
70074045,slicelife,2019-12-13T09:19:01.000Z,Delivery,credit,0,97.6,15259500206,51210,MA,1721
70074282,partner_website,2019-12-13T09:21:43.000Z,Delivery,credit,0,25,10428206012,21432,OH,44102
70075581,iosapp,2019-12-13T09:34:11.000Z,Pickup,credit,0,20.11,21247862642,73104,IL,60515
70077132,iosapp,2019-12-13T09:50:30.000Z,Pickup,cash,0,94.98,15546884546,9819,NY,12010
70078050,partner_website,2019-12-13T10:00:21.000Z,Pickup,credit,0,19.48,23209282796,73104,IL,60515
70078533,slicelife,2019-12-13T10:05:38.000Z,Pickup,cash,0,8.83,25868300417,4176,NJ,7105
70079439,partner_website,2019-12-13T10:15:35.000Z,Pickup,credit,0,13.86,25700560943,17112,NJ,8053
70079625,slicelife,2019-12-13T10:18:04.000Z,Delivery,cash,0,18.63,12375463877,18930,PA,15213
70079967,iosapp,2019-12-13T10:22:22.000Z,Delivery,credit,0,25.86,12387763496,7395,PA,15237
70080081,partner_website,2019-12-13T10:23:56.000Z,Pickup,credit,0,17.14,7214512049,134715,MD,20747
70080498,partner_website,2019-12-13T10:28:42.000Z,Pickup,credit,0,19.03,18276392564,35361,NJ,8077
70081020,slicelife,2019-12-13T10:35:35.000Z,Delivery,credit,0,31.62,6057593825,49950,NJ,7436
70081485,iosapp,2019-12-13T10:42:15.000Z,Delivery,credit,0,28.75,27518461613,15375,NY,10471
70081602,iosapp,2019-12-13T10:43:32.000Z,Pickup,credit,0,10.21,8024445038,37503,PA,19150
70084125,partner_website,2019-12-13T11:19:30.000Z,Delivery,credit,0,29.78,12778614608,29550,WA,98204
70085238,slicelife,2019-12-13T11:34:45.000Z,Delivery,credit,0,30.62,18532026200,13863,MA,2135
70087089,partner_website,2019-12-13T11:59:07.000Z,Pickup,cash,0,16.62,23683683833,31917,IN,46142
70087137,partner_website,2019-12-13T11:59:42.000Z,Pickup,credit,0,9.64,29205776732,31635,NJ,7005
70088097,androidapp,2019-12-13T12:11:37.000Z,Delivery,cash,0,21.39,6458287955,49893,PA,19126
70088223,partner_website,2019-12-13T12:13:10.000Z,Pickup,credit,0,12.71,19540053218,42702,MN,55082
70089210,iosapp,2019-12-13T12:23:58.000Z,Delivery,credit,0,30.46,24130691957,123990,FL,32608
70089456,slicelife,2019-12-13T12:26:36.000Z,Delivery,credit,0,16.73,19386123938,32277,NY,10474
70089885,partner_website,2019-12-13T12:31:13.000Z,Pickup,credit,0,37.92,21561066995,24363,NY,11201
70089906,iosapp,2019-12-13T12:31:24.000Z,Delivery,credit,0,11.42,21974789627,33684,NJ,7728
70090263,partner_website,2019-12-13T12:35:08.000Z,Pickup,cash,0,24.55,15265736696,40422,NA,1588
70091058,partner_website,2019-12-13T12:42:33.000Z,Pickup,credit,0,22.71,12377812172,30870,PA,15213
70091226,partner_website,2019-12-13T12:43:49.000Z,Pickup,credit,0,22.71,12377812172,30870,PA,15213
70092132,slicelife,2019-12-13T12:51:11.000Z,Pickup,cash,0,22.32,27082719992,68286,NY,11209
70092738,iosapp,2019-12-13T12:56:02.000Z,Delivery,cash,0,9.71,27261614612,140901,NY,10314
70092930,iosapp,2019-12-13T12:57:38.000Z,Pickup,credit,0,22.78,24857320499,39927,SC,29582
70093170,iosapp,2019-12-13T12:59:14.000Z,Delivery,credit,0,26.96,15497014145,45924,NY,11768
70093518,androidapp,2019-12-13T13:01:25.000Z,Delivery,credit,0,39.29,18956205731,46404,NY,11772
70094295,slicelife,2019-12-13T13:06:29.000Z,Delivery,credit,0,56.03,29362505840,32064,MA,1923
70094625,partner_website,2019-12-13T13:08:21.000Z,Delivery,credit,0,30.63,12236377952,136410,FL,32826
70095951,iosapp,2019-12-13T13:16:03.000Z,Delivery,cash,0,32.79,27486904817,35778,CA,95823
70096758,partner_website,2019-12-13T13:20:09.000Z,Pickup,credit,0,20.59,17107282949,65685,NJ,7860
70098507,partner_website,2019-12-13T13:28:32.000Z,Pickup,credit,0,22.69,6727245932,3054,IL,60614
70098627,iosapp,2019-12-13T13:28:58.000Z,Delivery,credit,0,31.33,18940710191,40623,NY,11803
70099047,slicelife,2019-12-13T13:30:57.000Z,Pickup,credit,0,34.63,18949942292,65250,NY,11790
70099635,partner_website,2019-12-13T13:33:18.000Z,Pickup,cash,0,29.22,25706202242,35361,NJ,8077
70100415,iosapp,2019-12-13T13:36:04.000Z,Delivery,credit,0,34.53,25446579791,49515,PA,18064
70100547,slicelife,2019-12-13T13:36:34.000Z,Delivery,credit,0,22.53,27525320933,62745,NJ,7024
70100937,partner_website,2019-12-13T13:38:11.000Z,Pickup,cash,0,36.15,25928255669,87948,SC,29681
70101072,iosapp,2019-12-13T13:38:45.000Z,Pickup,credit,0,48.32,18075740432,72036,AZ,85308
70101219,partner_website,2019-12-13T13:39:12.000Z,Pickup,cash,0,16.23,23683683833,106890,IL,60504
70101375,partner_website,2019-12-13T13:39:43.000Z,Delivery,credit,0,20.39,29364125723,53142,MA,1826
70101837,iosapp,2019-12-13T13:41:17.000Z,Pickup,credit,0,30.56,25811133503,81780,CT,6119
70102389,partner_website,2019-12-13T13:43:28.000Z,Pickup,credit,0,29.46,15534462242,87900,MI,49283
70102422,iosapp,2019-12-13T13:43:32.000Z,Delivery,credit,0,45.46,10427519660,24039,NY,11211
70102737,slicelife,2019-12-13T13:44:45.000Z,Pickup,credit,0,25.12,14539544543,46986,PA,19606
70102881,iosapp,2019-12-13T13:45:17.000Z,Pickup,cash,0,14.82,7213587668,49785,MD,21740
70103601,partner_website,2019-12-13T13:47:35.000Z,Pickup,credit,0,27.75,25686600506,70965,NJ,8016
70103997,iosapp,2019-12-13T13:48:54.000Z,Pickup,credit,0,8.53,18496552394,140154,IN,46131
70104441,partner_website,2019-12-13T13:50:31.000Z,Pickup,credit,0,16.7,18316916996,48780,PA,19320
70104666,iosapp,2019-12-13T13:51:23.000Z,Delivery,credit,0,40.42,21987268547,18177,NJ,8731
70104969,partner_website,2019-12-13T13:52:26.000Z,Delivery,cash,0,39.22,6052728470,25956,NJ,7044
70106241,slicelife,2019-12-13T13:56:39.000Z,Pickup,credit,0,38.46,25691929619,73176,NJ,8054
70106685,partner_website,2019-12-13T13:57:57.000Z,Delivery,credit,0,14.71,21539820539,51801,MA,1760
70106964,iosapp,2019-12-13T13:58:43.000Z,Delivery,cash,0,13.3,25362492410,44211,NY,12570
70107420,partner_website,2019-12-13T13:59:57.000Z,Delivery,credit,0,35.72,6426547544,48192,VA,20110
70109550,slicelife,2019-12-13T14:05:53.000Z,Delivery,credit,0,21.56,13311514058,11403,MD,21221
70111878,partner_website,2019-12-13T14:12:11.000Z,Delivery,cash,0,28.03,25829568800,27090,CT,6790
70112040,partner_website,2019-12-13T14:12:34.000Z,Delivery,credit,0,56.92,6467862557,37497,NJ,7090
70112304,iosapp,2019-12-13T14:13:13.000Z,Pickup,credit,0,47.05,27368159198,35271,GA,31324
70113207,iosapp,2019-12-13T14:15:27.000Z,Delivery,credit,0,51.28,12399036569,8112,MA,1089
70113762,androidapp,2019-12-13T14:16:49.000Z,Pickup,credit,0,28.68,6050221937,55935,NJ,7676
70114299,partner_website,2019-12-13T14:18:10.000Z,Pickup,credit,0,33.68,27262581866,27498,NJ,7882
70114542,iosapp,2019-12-13T14:18:39.000Z,Delivery,credit,0,32.19,27278275535,43824,CA,91764
70115016,iosapp,2019-12-13T14:19:51.000Z,Delivery,credit,0,24.55,15499652060,48912,NY,10003
70115508,iosapp,2019-12-13T14:21:05.000Z,Pickup,credit,0,27.15,25707175649,72735,NJ,8343
70115577,iosapp,2019-12-13T14:21:13.000Z,Delivery,credit,0,25.39,8028985784,23271,VA,22046
70116222,iosapp,2019-12-13T14:22:40.000Z,Delivery,credit,0,104.65,6117548879,88908,CT,6902
70117617,iosapp,2019-12-13T14:26:09.000Z,Pickup,cash,0,14.72,27607259693,46317,WI,54311
70117953,partner_website,2019-12-13T14:26:56.000Z,Delivery,cash,0,26.6,25373938544,56340,NY,12524
70118880,slicelife,2019-12-13T14:28:59.000Z,Delivery,credit,0,44.12,29218021190,10932,NJ,7456
70123647,iosapp,2019-12-13T14:40:18.000Z,Pickup,credit,0,31.22,13314878444,7065,MD,21030
70124106,iosapp,2019-12-13T14:41:23.000Z,Delivery,credit,0,44.15,18530590307,38646,MA,2176
70124346,partner_website,2019-12-13T14:42:00.000Z,Delivery,credit,0,34.83,18105186119,79797,MA,1826
70125204,partner_website,2019-12-13T14:43:54.000Z,Pickup,credit,0,14.45,27253419248,18003,NJ,7830
70125510,iosapp,2019-12-13T14:44:36.000Z,Delivery,credit,0,45.57,27596007134,48321,NC,27587
70126020,partner_website,2019-12-13T14:45:42.000Z,Pickup,credit,0,23.21,20357115116,58038,GA,30152
70126323,iosapp,2019-12-13T14:46:26.000Z,Delivery,credit,0,57.6,12329738102,18948,MD,21060
70126683,slicelife,2019-12-13T14:47:12.000Z,Delivery,credit,0,41.23,18285649307,35466,NJ,8879
70127199,iosapp,2019-12-13T14:48:15.000Z,Delivery,credit,0,21.37,8016875633,15936,PA,19030
70127985,iosapp,2019-12-13T14:50:00.000Z,Delivery,cash,0,17.94,6761057276,852,DC,20002
70128255,partner_website,2019-12-13T14:50:29.000Z,Delivery,cash,0,17.82,8017078073,3492,PA,19120
70128993,iosapp,2019-12-13T14:51:59.000Z,Pickup,credit,0,20.41,6238543760,123531,ME,4473
70130067,iosapp,2019-12-13T14:54:34.000Z,Delivery,credit,0,32.03,25362840701,18414,CT,6810
70130124,iosapp,2019-12-13T14:54:44.000Z,Delivery,credit,0,32.03,25362840701,18414,CT,6810
70131297,iosapp,2019-12-13T14:57:14.000Z,Delivery,credit,0,32.03,25362840701,18414,CT,6810
70133235,iosapp,2019-12-13T15:01:39.000Z,Delivery,credit,0,25.96,9909055205,25446,OH,44410
70133250,iosapp,2019-12-13T15:01:42.000Z,Delivery,credit,0,34.11,27498808190,63510,VA,20166
70133385,iosapp,2019-12-13T15:01:57.000Z,Delivery,credit,0,33.84,10421558177,2637,NY,10309
70133448,iosapp,2019-12-13T15:02:06.000Z,Delivery,credit,0,16.22,27943333130,28317,TN,37040
70133844,partner_website,2019-12-13T15:03:02.000Z,Delivery,credit,0,81.38,6456598085,14160,PA,18966
